fwprobs..i..
0.037122969837587005
0
0.002320185614849188
0.060324825986078884
0.0069605568445475635
0.04176334106728538
0.004640371229698376
0.013921113689095127
0.0069605568445475635
0.004640371229698376
0.004640371229698376
0.002320185614849188
0.030162412993039442
0.002320185614849188
0.10440835266821345
0.01160092807424594
0.0951276102088167
0.016241299303944315
0
0.02320185614849188
0
0.002320185614849188
0.0069605568445475635
0.0069605568445475635
0
0
0.08120649651972157
0
0.002320185614849188
0.004640371229698376
0.0069605568445475635
0
0.013921113689095127
0.002320185614849188
0
0
0.004640371229698376
0
0
0.013921113689095127
0
0.03248259860788863
0.009280742459396751
0
0
0.0069605568445475635
0.002320185614849188
0
0
0.016241299303944315
0
0.002320185614849188
0.002320185614849188
0
0.009280742459396751
0
0.002320185614849188
0.013921113689095127
0
0
0
0
0.002320185614849188
0.037122969837587005
0.002320185614849188
0
0.002320185614849188
0
0.0069605568445475635
0.002320185614849188
0.002320185614849188
0
0
0
0.002320185614849188
0
0
0
0.002320185614849188
0.002320185614849188
0
0.0069605568445475635
0
0
0.0069605568445475635
0
0.002320185614849188
0.002320185614849188
0
0
0.018561484918793503
0.002320185614849188
0
0.004640371229698376
0
0
0
0.002320185614849188
0
0
0
0.013921113689095127
0
0
0
0
0
0.004640371229698376
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0.01160092807424594
0
0
0
0
0.004640371229698376
0
0.002320185614849188
0
0.002320185614849188
0
0
0
0.0069605568445475635
0
0
0.002320185614849188
0
0.004640371229698376
0
0.002320185614849188
0
0.002320185614849188
0.004640371229698376
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0.004640371229698376
0
0
0
0
0.004640371229698376
0.002320185614849188
0
0
0.002320185614849188
0
0
0
0
0
0.01160092807424594
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0.01160092807424594
0
0
0
0
0.002320185614849188
0
0.002320185614849188
0
0
0.0069605568445475635
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0.002320185614849188
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004640371229698376
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004640371229698376
0
0
0
0
0
0
0
0.009280742459396751
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004640371229698376
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002320185614849188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
