fwprobs..i..
0.026881720430107527
0.008064516129032258
0.002688172043010753
0.0456989247311828
0.05913978494623656
0.010752688172043012
0.005376344086021506
0.005376344086021506
0.021505376344086023
0.010752688172043012
0.026881720430107527
0.016129032258064516
0.005376344086021506
0.005376344086021506
0.002688172043010753
0.010752688172043012
0
0
0.07258064516129033
0.01881720430107527
0
0.043010752688172046
0.010752688172043012
0.021505376344086023
0.016129032258064516
0.010752688172043012
0.09946236559139784
0
0
0
0
0.002688172043010753
0
0
0.008064516129032258
0.013440860215053764
0
0.016129032258064516
0
0.016129032258064516
0.016129032258064516
0
0
0
0.002688172043010753
0
0
0
0.002688172043010753
0
0.010752688172043012
0
0
0
0.021505376344086023
0.002688172043010753
0.021505376344086023
0.024193548387096774
0
0
0.024193548387096774
0
0.008064516129032258
0
0.002688172043010753
0
0
0.005376344086021506
0
0.002688172043010753
0
0
0
0
0
0
0.008064516129032258
0
0.002688172043010753
0
0.016129032258064516
0.002688172043010753
0
0.008064516129032258
0.002688172043010753
0
0
0
0
0
0
0.010752688172043012
0
0.002688172043010753
0.005376344086021506
0
0
0.010752688172043012
0
0
0
0.002688172043010753
0
0.002688172043010753
0
0.002688172043010753
0
0
0
0
0.010752688172043012
0.002688172043010753
0
0
0
0.002688172043010753
0
0.002688172043010753
0
0
0
0
0.002688172043010753
0
0.008064516129032258
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0.005376344086021506
0.005376344086021506
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0.002688172043010753
0
0
0
0
0
0.005376344086021506
0.005376344086021506
0.005376344086021506
0
0
0.005376344086021506
0.008064516129032258
0
0
0
0
0.008064516129032258
0
0
0
0
0.024193548387096774
0
0
0
0
0
0
0
0
0.005376344086021506
0
0
0
0
0.005376344086021506
0.002688172043010753
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005376344086021506
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0.002688172043010753
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005376344086021506
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002688172043010753
